route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
290,C.500,7735338,0,9065,353218,
290,C.500,7735337,0,9068,353218,
290,C.500,7735336,0,9070,353218,
290,C.500,7735335,0,9069,353218,
290,C.500,7735334,0,9063,353218,
290,C.500,7735333,0,9067,353218,
290,C.500,7735332,0,9066,353218,
290,C.500,7735331,0,9061,353218,
290,C.500,7735330,0,9065,353218,
290,C.500,7735329,0,9062,353218,
290,C.500,7735328,0,9068,353218,
290,C.500,7735327,0,9060,353218,
290,C.500,7735326,0,9070,353218,
290,C.500,7735325,0,9064,353218,
290,C.500,7735324,0,9069,353218,
290,C.500,7735323,0,9063,353218,
290,C.500,7735322,0,9067,353218,
290,C.500,7735321,0,9066,353218,
290,C.500,7735320,0,9061,353218,
290,C.500,7735319,0,9065,353218,
290,C.500,7735318,0,9062,353218,
290,C.500,7735317,0,9068,353218,
290,C.500,7735316,0,9060,353218,
290,C.500,7735315,0,9070,353218,
290,C.500,7735314,0,9064,353218,
290,C.500,7735313,0,9069,353218,
290,C.500,7735312,0,9063,353218,
290,C.500,7735311,0,9067,353218,
290,C.500,7735310,0,9066,353218,
290,C.500,7735309,0,9061,353218,
290,C.500,7735308,0,9065,353218,
290,C.500,7735307,0,9062,353218,
290,C.500,7735306,0,9068,353218,
290,C.500,7735305,0,9060,353218,
290,C.500,7735304,0,9070,353218,
290,C.500,7735303,0,9064,353218,
290,C.500,7735302,0,9069,353218,
290,C.500,7735301,0,9063,353218,
290,C.500,7735300,0,9067,353218,
290,C.500,7735299,0,9066,353218,
290,C.500,7735298,0,9061,353218,
290,C.500,7735297,0,9065,353218,
290,C.500,7735296,0,9062,353218,
290,C.500,7735295,0,9068,353218,
290,C.500,7735294,0,9060,353218,
290,C.500,7735293,0,9070,353218,
290,C.500,7735292,0,9064,353218,
290,C.500,7735291,0,9069,353218,
290,C.500,7735290,0,9063,353218,
290,C.500,7735289,0,9067,353218,
290,C.500,7735288,0,9066,353218,
290,C.500,7735287,0,9061,353218,
290,C.500,7735286,0,9065,353218,
290,C.500,7735285,0,9062,353218,
290,C.500,7735284,0,9060,353218,
290,C.500,7735283,0,9064,353218,
290,C.500,7735282,0,9063,353218,
290,C.500,7735281,0,9061,353218,
290,C.500,7735280,0,9062,353218,
290,C.500,7735279,0,9060,353218,
200,C.500,7734746,1,9082,353209,
200,C.500,7734745,1,9083,353209,
200,C.500,7734744,1,9081,353209,
200,C.500,7734743,1,9082,353208,
200,C.500,7734742,1,9086,353209,
200,C.500,7734741,1,9083,353208,
200,C.500,7734740,1,9081,353208,
200,C.500,7734739,1,9086,353208,
200,C.500,7734738,1,9082,353208,
200,C.500,7734737,1,9080,353208,
200,C.500,7734736,1,9088,353209,
200,C.500,7734735,1,9083,353208,
200,C.500,7734734,1,9087,353209,
200,C.500,7734733,1,9081,353208,
200,C.500,7734732,1,9085,353209,
200,C.500,7734731,1,9086,353208,
200,C.500,7734730,1,9084,353209,
200,C.500,7734729,1,9082,353208,
200,C.500,7734728,1,9088,353208,
200,C.500,7734727,1,9080,353208,
200,C.500,7734726,1,9087,353210,
200,C.500,7734725,1,9083,353208,
200,C.500,7734724,1,9085,353208,
200,C.500,7734723,1,9081,353208,
200,C.500,7734722,1,9084,353208,
200,C.500,7734721,1,9086,353208,
100,C.500,7732254,1,9019,353138,
100,C.500,7732253,1,9067,353150,
100,C.500,7732252,1,9023,353153,
100,C.500,7732251,1,9066,353150,
100,C.500,7732250,1,9018,353138,
100,C.500,7732249,1,9065,353150,
100,C.500,7732248,1,9004,353138,
100,C.500,7732247,1,9084,353150,
100,C.500,7732246,1,9083,353149,
100,C.500,7732245,1,9003,353138,
100,C.500,7732244,1,9022,353153,
100,C.500,7732243,1,9082,353150,
100,C.500,7732242,1,9081,353149,
100,C.500,7732241,1,9002,353138,
100,C.500,7732240,1,9021,353153,
100,C.500,7732239,1,9080,353150,
100,C.500,7732238,1,9001,353138,
100,C.500,7732237,1,9020,353153,
100,C.500,7732236,1,9019,353153,
100,C.500,7732235,1,9064,353150,
100,C.500,7731768,0,9020,353120,
100,C.500,7731767,0,9004,353124,
100,C.500,7731766,0,9019,353120,
100,C.500,7731765,0,9003,353124,
100,C.500,7731764,0,9018,353120,
100,C.500,7731763,0,9002,353124,
100,C.500,7731762,0,9001,353124,
100,C.500,7731761,0,9044,353126,
100,C.500,7731760,0,9043,353126,
100,C.500,7731759,0,9042,353126,
100,C.500,7731758,0,9041,353126,
100,C.500,7731757,0,9040,353128,
100,C.500,7732234,1,9018,353152,
100,C.500,7732233,1,9063,353150,
100,C.500,7732232,1,9062,353148,
100,C.500,7732231,1,9061,353150,
100,C.500,7732230,1,9060,353143,
190,C.500,7733259,1,9067,353179,
190,C.500,7733258,1,9065,353181,
190,C.500,7733257,1,9068,353181,
190,C.500,7733256,1,9070,353180,
190,C.500,7733255,1,9069,353180,
190,C.500,7733254,1,9067,353180,
190,C.500,7733253,1,9066,353179,
190,C.500,7733252,1,9065,353180,
190,C.500,7733251,1,9062,353179,
190,C.500,7733250,1,9068,353180,
190,C.500,7733249,1,9060,353179,
190,C.500,7733248,1,9070,353180,
190,C.500,7733247,1,9064,353179,
190,C.500,7733246,1,9069,353180,
190,C.500,7733245,1,9063,353180,
190,C.500,7733244,1,9067,353180,
190,C.500,7733243,1,9066,353180,
190,C.500,7733242,1,9061,353180,
190,C.500,7733241,1,9065,353180,
190,C.500,7733240,1,9062,353180,
190,C.500,7733239,1,9068,353180,
190,C.500,7733238,1,9060,353180,
190,C.500,7733237,1,9070,353180,
190,C.500,7733236,1,9064,353180,
190,C.500,7733235,1,9069,353180,
190,C.500,7733234,1,9063,353180,
190,C.500,7733233,1,9067,353178,
190,C.500,7733232,1,9066,353178,
190,C.500,7733231,1,9061,353180,
190,C.500,7733230,1,9065,353178,
190,C.500,7733229,1,9062,353180,
190,C.500,7733228,1,9068,353180,
190,C.500,7733227,1,9060,353180,
190,C.500,7733226,1,9070,353180,
190,C.500,7733225,1,9064,353180,
190,C.500,7733224,1,9069,353180,
190,C.500,7733223,1,9063,353180,
190,C.500,7733222,1,9067,353180,
90,C.500,7730736,0,9047,353083,
90,C.500,7730735,0,9046,353083,
90,C.500,7730734,0,9045,353083,
90,C.500,7730733,0,9049,353083,
90,C.500,7730732,0,9048,353083,
90,C.500,7730731,0,9042,353083,
90,C.500,7730730,0,9047,353083,
90,C.500,7730729,0,9041,353083,
90,C.500,7730728,0,9046,353083,
90,C.500,7730727,0,9040,353083,
90,C.500,7730726,0,9045,353083,
90,C.500,7730725,0,9044,353083,
90,C.500,7730724,0,9049,353083,
90,C.500,7730723,0,9043,353083,
90,C.500,7730722,0,9048,353083,
90,C.500,7730721,0,9042,353083,
90,C.500,7730720,0,9047,353083,
90,C.500,7730719,0,9041,353083,
90,C.500,7730718,0,9046,353083,
90,C.500,7730717,0,9040,353083,
90,C.500,7730716,0,9045,353083,
90,C.500,7730715,0,9044,353083,
290,C.500,7735611,1,9070,353219,
290,C.500,7735610,1,9069,353219,
290,C.500,7735609,1,9067,353219,
290,C.500,7735608,1,9065,353219,
290,C.500,7735607,1,9068,353219,
290,C.500,7735606,1,9070,353219,
290,C.500,7735605,1,9069,353219,
190,C.500,7733221,1,9066,353180,
190,C.500,7733220,1,9061,353180,
190,C.500,7733219,1,9065,353180,
190,C.500,7733218,1,9062,353178,
190,C.500,7733217,1,9068,353180,
190,C.500,7733216,1,9060,353178,
190,C.500,7733215,1,9070,353180,
190,C.500,7733214,1,9064,353178,
190,C.500,7733213,1,9069,353180,
190,C.500,7733212,1,9063,353180,
190,C.500,7733211,1,9067,353180,
190,C.500,7733210,1,9066,353180,
190,C.500,7733209,1,9061,353180,
190,C.500,7733208,1,9065,353180,
190,C.500,7733207,1,9062,353180,
190,C.500,7733206,1,9068,353180,
190,C.500,7733205,1,9060,353180,
190,C.500,7733204,1,9064,353180,
190,C.500,7733203,1,9063,353180,
190,C.500,7733202,1,9061,353180,
190,C.500,7733201,1,9062,353180,
190,C.500,7733200,1,9060,353180,
190,C.500,7733199,1,9064,353180,
190,C.500,7733198,1,9063,353180,
190,C.500,7733197,1,9061,353180,
190,C.500,7733196,1,9062,353180,
190,C.500,7733195,1,9060,353180,
90,C.500,7730714,0,9049,353083,
90,C.500,7730713,0,9043,353083,
90,C.500,7730712,0,9048,353083,
90,C.500,7730711,0,9042,353083,
90,C.500,7730710,0,9047,353083,
90,C.500,7730709,0,9041,353083,
90,C.500,7730708,0,9046,353083,
90,C.500,7730707,0,9040,353083,
90,C.500,7730706,0,9045,353083,
90,C.500,7730705,0,9044,353083,
90,C.500,7730704,0,9049,353083,
90,C.500,7730703,0,9043,353083,
90,C.500,7730702,0,9048,353083,
90,C.500,7730701,0,9042,353083,
90,C.500,7730700,0,9047,353083,
90,C.500,7730699,0,9041,353083,
90,C.500,7730698,0,9046,353083,
90,C.500,7730697,0,9040,353083,
90,C.500,7730696,0,9045,353083,
90,C.500,7730695,0,9044,353083,
90,C.500,7730694,0,9049,353085,
90,C.500,7730693,0,9043,353083,
90,C.500,7730692,0,9048,353085,
90,C.500,7730691,0,9042,353083,
90,C.500,7730690,0,9047,353085,
90,C.500,7730689,0,9041,353083,
90,C.500,7730688,0,9046,353085,
90,C.500,7730687,0,9040,353083,
200,C.500,7734720,1,9082,353210,
200,C.500,7734719,1,9088,353210,
200,C.500,7734718,1,9080,353208,
200,C.500,7734717,1,9087,353208,
200,C.500,7734716,1,9083,353210,
200,C.500,7734715,1,9085,353208,
200,C.500,7734714,1,9081,353210,
200,C.500,7734713,1,9084,353210,
200,C.500,7734712,1,9086,353210,
200,C.500,7734711,1,9082,353208,
200,C.500,7734710,1,9088,353208,
200,C.500,7734709,1,9080,353210,
200,C.500,7734708,1,9087,353208,
200,C.500,7734707,1,9083,353208,
200,C.500,7734706,1,9085,353208,
200,C.500,7734705,1,9081,353208,
200,C.500,7734704,1,9084,353208,
200,C.500,7734703,1,9086,353208,
200,C.500,7734702,1,9082,353208,
200,C.500,7734701,1,9088,353208,
200,C.500,7734700,1,9080,353208,
200,C.500,7734699,1,9087,353208,
200,C.500,7734698,1,9083,353208,
200,C.500,7734697,1,9085,353208,
200,C.500,7734696,1,9081,353208,
200,C.500,7734695,1,9084,353208,
200,C.500,7734694,1,9086,353211,
200,C.500,7734693,1,9070,353212,
200,C.500,7734692,1,9082,353208,
200,C.500,7734691,1,9069,353212,
200,C.500,7734690,1,9080,353208,
200,C.500,7734689,1,9067,353212,
200,C.500,7734688,1,9083,353208,
200,C.500,7734687,1,9066,353212,
200,C.500,7734686,1,9065,353212,
200,C.500,7734685,1,9081,353208,
200,C.500,7734684,1,9084,353211,
200,C.500,7734683,1,9082,353211,
200,C.500,7734682,1,9080,353211,
200,C.500,7734681,1,9064,353211,
200,C.500,7734680,1,9063,353211,
200,C.500,7734679,1,9061,353211,
290,C.500,7735604,1,9063,353219,
290,C.500,7735603,1,9067,353219,
290,C.500,7735602,1,9066,353219,
290,C.500,7735601,1,9061,353219,
290,C.500,7735600,1,9065,353219,
290,C.500,7735599,1,9062,353219,
290,C.500,7735598,1,9068,353219,
290,C.500,7735597,1,9060,353219,
290,C.500,7735596,1,9070,353219,
290,C.500,7735595,1,9064,353219,
290,C.500,7735594,1,9069,353219,
290,C.500,7735593,1,9063,353219,
290,C.500,7735592,1,9067,353219,
290,C.500,7735591,1,9066,353219,
290,C.500,7735590,1,9061,353219,
290,C.500,7735589,1,9065,353219,
290,C.500,7735588,1,9062,353219,
290,C.500,7735587,1,9068,353219,
290,C.500,7735586,1,9060,353219,
290,C.500,7735585,1,9070,353219,
290,C.500,7735584,1,9064,353219,
290,C.500,7735583,1,9069,353219,
290,C.500,7735582,1,9063,353219,
290,C.500,7735581,1,9067,353219,
290,C.500,7735580,1,9066,353219,
290,C.500,7735579,1,9061,353219,
290,C.500,7735578,1,9065,353219,
290,C.500,7735577,1,9062,353219,
290,C.500,7735576,1,9068,353219,
290,C.500,7735575,1,9060,353219,
290,C.500,7735574,1,9070,353219,
290,C.500,7735573,1,9064,353219,
290,C.500,7735572,1,9069,353219,
290,C.500,7735571,1,9063,353219,
290,C.500,7735570,1,9067,353219,
290,C.500,7735569,1,9066,353219,
290,C.500,7735568,1,9061,353219,
290,C.500,7735567,1,9065,353219,
290,C.500,7735566,1,9062,353219,
290,C.500,7735565,1,9070,353219,
290,C.500,7735564,1,9068,353219,
290,C.500,7735563,1,9060,353219,
290,C.500,7735562,1,9069,353219,
290,C.500,7735561,1,9064,353219,
290,C.500,7735560,1,9067,353219,
290,C.500,7735559,1,9066,353219,
290,C.500,7735558,1,9063,353219,
290,C.500,7735557,1,9065,353219,
290,C.500,7735556,1,9061,353219,
290,C.500,7735555,1,9062,353219,
290,C.500,7735554,1,9060,353219,
290,C.500,7735553,1,9064,353219,
290,C.500,7735552,1,9063,353219,
290,C.500,7735551,1,9061,353219,
290,C.500,7735550,1,9060,353220,
290,C.500,7735549,1,9062,353219,
90,C.500,7730686,0,9045,353085,
90,C.500,7730685,0,9044,353083,
90,C.500,7730684,0,9043,353083,
90,C.500,7730683,0,9042,353083,
90,C.500,7730682,0,9041,353083,
90,C.500,7730681,0,9040,353083,
90,C.500,7730680,0,9044,353085,
90,C.500,7730679,0,9043,353085,
90,C.500,7730678,0,9042,353085,
90,C.500,7730677,0,9041,353085,
90,C.500,7730676,0,9040,353084,
90,C.500,7731002,1,9047,353086,
90,C.500,7731001,1,9046,353086,
90,C.500,7731000,1,9045,353086,
90,C.500,7730999,1,9049,353086,
90,C.500,7730998,1,9048,353086,
90,C.500,7730997,1,9047,353087,
90,C.500,7730996,1,9042,353086,
90,C.500,7730995,1,9046,353087,
90,C.500,7730994,1,9041,353086,
90,C.500,7730993,1,9045,353087,
90,C.500,7730992,1,9040,353086,
90,C.500,7730991,1,9049,353087,
90,C.500,7730990,1,9044,353086,
90,C.500,7730989,1,9048,353087,
90,C.500,7730988,1,9043,353086,
90,C.500,7730987,1,9042,353087,
90,C.500,7730986,1,9047,353087,
90,C.500,7730985,1,9041,353087,
90,C.500,7730984,1,9046,353087,
90,C.500,7730983,1,9040,353087,
90,C.500,7730982,1,9045,353087,
90,C.500,7730981,1,9044,353087,
90,C.500,7730980,1,9049,353087,
90,C.500,7730979,1,9043,353087,
90,C.500,7730978,1,9048,353087,
90,C.500,7730977,1,9042,353087,
90,C.500,7730976,1,9047,353087,
90,C.500,7730975,1,9041,353087,
90,C.500,7730974,1,9046,353087,
90,C.500,7730973,1,9040,353087,
90,C.500,7730972,1,9045,353087,
90,C.500,7730971,1,9044,353087,
90,C.500,7730970,1,9049,353087,
90,C.500,7730969,1,9043,353087,
90,C.500,7730968,1,9048,353087,
90,C.500,7730967,1,9042,353087,
90,C.500,7730966,1,9047,353087,
90,C.500,7730965,1,9041,353087,
90,C.500,7730964,1,9046,353087,
90,C.500,7730963,1,9040,353087,
90,C.500,7730962,1,9045,353087,
90,C.500,7730961,1,9044,353087,
90,C.500,7730960,1,9049,353087,
90,C.500,7730959,1,9043,353087,
90,C.500,7730958,1,9048,353087,
90,C.500,7730957,1,9042,353087,
90,C.500,7730956,1,9047,353087,
90,C.500,7730955,1,9041,353087,
90,C.500,7730954,1,9046,353087,
90,C.500,7730953,1,9040,353087,
90,C.500,7730952,1,9045,353087,
90,C.500,7730951,1,9044,353087,
90,C.500,7730950,1,9043,353087,
90,C.500,7730949,1,9042,353087,
90,C.500,7730948,1,9041,353087,
90,C.500,7730947,1,9040,353087,
90,C.500,7730946,1,9044,353087,
90,C.500,7730945,1,9043,353087,
90,C.500,7730944,1,9042,353087,
90,C.500,7730943,1,9041,353087,
90,C.500,7730942,1,9040,353087,
190,C.500,7732985,0,9067,353176,
190,C.500,7732984,0,9065,353176,
190,C.500,7732983,0,9068,353176,
190,C.500,7732982,0,9070,353176,
190,C.500,7732981,0,9069,353176,
190,C.500,7732980,0,9067,353176,
190,C.500,7732979,0,9066,353176,
190,C.500,7732978,0,9065,353176,
190,C.500,7732977,0,9062,353176,
190,C.500,7732976,0,9068,353176,
190,C.500,7732975,0,9060,353176,
190,C.500,7732974,0,9070,353176,
190,C.500,7732973,0,9064,353176,
190,C.500,7732972,0,9069,353176,
190,C.500,7732971,0,9063,353176,
190,C.500,7732970,0,9067,353176,
190,C.500,7732969,0,9066,353176,
190,C.500,7732968,0,9061,353176,
190,C.500,7732967,0,9065,353176,
190,C.500,7732966,0,9062,353176,
190,C.500,7732965,0,9068,353176,
190,C.500,7732964,0,9060,353176,
190,C.500,7732963,0,9070,353176,
190,C.500,7732962,0,9064,353176,
190,C.500,7732961,0,9069,353176,
190,C.500,7732960,0,9063,353176,
190,C.500,7732959,0,9067,353176,
190,C.500,7732958,0,9066,353176,
190,C.500,7732957,0,9061,353176,
190,C.500,7732956,0,9065,353176,
190,C.500,7732955,0,9062,353176,
190,C.500,7732954,0,9068,353176,
190,C.500,7732953,0,9060,353176,
190,C.500,7732952,0,9070,353176,
190,C.500,7732951,0,9064,353176,
190,C.500,7732950,0,9069,353176,
190,C.500,7732949,0,9063,353176,
190,C.500,7732948,0,9067,353176,
190,C.500,7732947,0,9066,353176,
190,C.500,7732946,0,9061,353176,
190,C.500,7732945,0,9065,353176,
190,C.500,7732944,0,9062,353176,
190,C.500,7732943,0,9068,353176,
190,C.500,7732942,0,9060,353176,
190,C.500,7732941,0,9070,353176,
190,C.500,7732940,0,9064,353176,
190,C.500,7732939,0,9069,353176,
190,C.500,7732938,0,9063,353176,
190,C.500,7732937,0,9067,353176,
190,C.500,7732936,0,9066,353176,
190,C.500,7732935,0,9061,353176,
190,C.500,7732934,0,9065,353176,
190,C.500,7732933,0,9062,353176,
190,C.500,7732932,0,9068,353174,
190,C.500,7732931,0,9060,353176,
200,C.500,7734462,0,9065,353200,
200,C.500,7734461,0,9070,353204,
200,C.500,7734460,0,9068,353200,
200,C.500,7734459,0,9069,353204,
190,C.500,7732930,0,9064,353176,
190,C.500,7732929,0,9063,353176,
190,C.500,7732928,0,9061,353176,
190,C.500,7732927,0,9062,353176,
190,C.500,7732926,0,9060,353176,
190,C.500,7732925,0,9064,353175,
190,C.500,7732924,0,9063,353175,
190,C.500,7732923,0,9061,353175,
190,C.500,7732922,0,9062,353174,
190,C.500,7732921,0,9060,353173,
200,C.500,7734458,0,9082,353201,
200,C.500,7734457,0,9083,353201,
200,C.500,7734456,0,9081,353201,
200,C.500,7734455,0,9086,353201,
200,C.500,7734454,0,9063,353204,
200,C.500,7734453,0,9082,353201,
200,C.500,7734452,0,9080,353200,
200,C.500,7734451,0,9083,353201,
200,C.500,7734450,0,9061,353204,
200,C.500,7734449,0,9081,353201,
200,C.500,7734448,0,9086,353201,
200,C.500,7734447,0,9082,353201,
200,C.500,7734446,0,9088,353201,
200,C.500,7734445,0,9080,353201,
200,C.500,7734444,0,9087,353201,
200,C.500,7734443,0,9083,353201,
200,C.500,7734442,0,9085,353201,
200,C.500,7734441,0,9081,353201,
200,C.500,7734440,0,9084,353201,
200,C.500,7734439,0,9086,353201,
200,C.500,7734438,0,9082,353201,
200,C.500,7734437,0,9088,353201,
200,C.500,7734436,0,9080,353201,
200,C.500,7734435,0,9087,353201,
200,C.500,7734434,0,9083,353201,
200,C.500,7734433,0,9085,353201,
200,C.500,7734432,0,9081,353201,
200,C.500,7734431,0,9084,353201,
200,C.500,7734430,0,9086,353201,
200,C.500,7734429,0,9082,353201,
200,C.500,7734428,0,9088,353201,
200,C.500,7734427,0,9080,353201,
200,C.500,7734426,0,9087,353201,
200,C.500,7734425,0,9083,353201,
200,C.500,7734424,0,9085,353201,
200,C.500,7734423,0,9081,353201,
200,C.500,7734422,0,9084,353201,
200,C.500,7734421,0,9086,353201,
200,C.500,7734420,0,9082,353201,
200,C.500,7734419,0,9088,353201,
200,C.500,7734418,0,9080,353201,
200,C.500,7734417,0,9087,353201,
200,C.500,7734416,0,9083,353201,
200,C.500,7734415,0,9085,353201,
200,C.500,7734414,0,9081,353201,
200,C.500,7734413,0,9084,353201,
200,C.500,7734412,0,9086,353201,
200,C.500,7734411,0,9088,353202,
200,C.500,7734410,0,9082,353201,
200,C.500,7734409,0,9087,353202,
200,C.500,7734408,0,9080,353201,
200,C.500,7734407,0,9085,353202,
200,C.500,7734406,0,9083,353201,
200,C.500,7734405,0,9081,353201,
200,C.500,7734404,0,9084,353201,
200,C.500,7734403,0,9082,353201,
200,C.500,7734402,0,9080,353201,
200,C.500,7734401,0,9083,353202,
200,C.500,7734400,0,9081,353203,
100,C.500,7731858,0,9065,353121,
100,C.500,7731857,0,9070,353121,
100,C.500,7731856,0,9067,353125,
100,C.500,7731855,0,9068,353121,
100,C.500,7731854,0,9069,353121,
100,C.500,7731853,0,9082,353122,
100,C.500,7731852,0,9022,353135,
100,C.500,7731851,0,9083,353122,
100,C.500,7731850,0,9021,353135,
100,C.500,7731849,0,9081,353122,
100,C.500,7731848,0,9018,353120,
100,C.500,7731847,0,9020,353135,
100,C.500,7731846,0,9086,353122,
100,C.500,7731845,0,9004,353120,
100,C.500,7731844,0,9019,353135,
100,C.500,7731843,0,9003,353120,
100,C.500,7731842,0,9066,353125,
100,C.500,7731841,0,9063,353121,
100,C.500,7731840,0,9001,353120,
100,C.500,7731839,0,9062,353125,
100,C.500,7731838,0,9008,353120,
100,C.500,7731837,0,9060,353125,
100,C.500,7731836,0,9022,353120,
100,C.500,7731835,0,9080,353121,
100,C.500,7731834,0,9061,353121,
100,C.500,7731833,0,9007,353120,
100,C.500,7731832,0,9064,353125,
100,C.500,7731831,0,9021,353120,
100,C.500,7731830,0,9006,353120,
100,C.500,7731829,0,9088,353122,
100,C.500,7731828,0,9020,353120,
100,C.500,7731827,0,9005,353120,
100,C.500,7731826,0,9087,353122,
100,C.500,7731825,0,9019,353120,
100,C.500,7731824,0,9026,353120,
290,C.500,7735341,0,9070,353218,
290,C.500,7735340,0,9069,353218,
290,C.500,7735339,0,9067,353218,
100,C.500,7732328,1,9047,353147,
100,C.500,7732327,1,9046,353145,
100,C.500,7732326,1,9022,353138,
100,C.500,7732325,1,9045,353145,
100,C.500,7732324,1,9021,353138,
100,C.500,7732323,1,9049,353145,
100,C.500,7732322,1,9020,353138,
100,C.500,7732321,1,9048,353145,
100,C.500,7732320,1,9019,353138,
100,C.500,7732319,1,9042,353145,
100,C.500,7732318,1,9026,353138,
100,C.500,7732317,1,9018,353138,
100,C.500,7732316,1,9041,353145,
100,C.500,7732315,1,9025,353138,
100,C.500,7732314,1,9004,353138,
100,C.500,7732313,1,9040,353145,
100,C.500,7732312,1,9024,353138,
100,C.500,7732311,1,9003,353138,
100,C.500,7732310,1,9044,353145,
100,C.500,7732309,1,9023,353138,
100,C.500,7732308,1,9002,353138,
100,C.500,7732307,1,9043,353145,
100,C.500,7732306,1,9001,353138,
100,C.500,7732305,1,9008,353138,
100,C.500,7732304,1,9022,353138,
100,C.500,7732303,1,9007,353138,
100,C.500,7732302,1,9021,353138,
100,C.500,7732301,1,9006,353138,
100,C.500,7732300,1,9020,353138,
100,C.500,7732299,1,9005,353138,
100,C.500,7732298,1,9019,353138,
100,C.500,7732297,1,9026,353138,
100,C.500,7732296,1,9018,353138,
100,C.500,7732295,1,9025,353138,
100,C.500,7732294,1,9004,353138,
100,C.500,7732293,1,9024,353138,
100,C.500,7732292,1,9003,353138,
100,C.500,7732291,1,9023,353138,
100,C.500,7732290,1,9002,353138,
100,C.500,7732289,1,9001,353138,
100,C.500,7732288,1,9008,353138,
100,C.500,7732287,1,9022,353138,
100,C.500,7732286,1,9007,353154,
100,C.500,7732285,1,9021,353138,
100,C.500,7732284,1,9006,353138,
100,C.500,7732283,1,9020,353138,
100,C.500,7732282,1,9005,353138,
100,C.500,7732281,1,9019,353138,
100,C.500,7732280,1,9026,353138,
100,C.500,7732279,1,9018,353138,
100,C.500,7732278,1,9025,353138,
100,C.500,7732277,1,9004,353138,
100,C.500,7732276,1,9024,353138,
100,C.500,7732275,1,9003,353138,
100,C.500,7732274,1,9023,353138,
100,C.500,7732273,1,9002,353138,
100,C.500,7732272,1,9001,353138,
100,C.500,7732271,1,9008,353138,
100,C.500,7732270,1,9088,353149,
100,C.500,7732269,1,9022,353138,
100,C.500,7732268,1,9007,353138,
100,C.500,7732267,1,9087,353149,
100,C.500,7732266,1,9026,353153,
100,C.500,7732265,1,9021,353138,
100,C.500,7732264,1,9086,353150,
100,C.500,7732263,1,9006,353138,
100,C.500,7732262,1,9070,353150,
100,C.500,7732261,1,9068,353148,
100,C.500,7732260,1,9085,353149,
100,C.500,7732259,1,9025,353153,
100,C.500,7732258,1,9020,353138,
100,C.500,7732257,1,9069,353150,
100,C.500,7732256,1,9005,353138,
100,C.500,7732255,1,9024,353153,
100,C.500,7731823,0,9085,353122,
100,C.500,7731822,0,9018,353120,
100,C.500,7731821,0,9025,353120,
100,C.500,7731820,0,9084,353122,
100,C.500,7731819,0,9004,353120,
100,C.500,7731818,0,9024,353120,
100,C.500,7731817,0,9003,353120,
100,C.500,7731816,0,9023,353120,
100,C.500,7731815,0,9002,353120,
100,C.500,7731814,0,9001,353120,
100,C.500,7731813,0,9008,353120,
100,C.500,7731812,0,9022,353120,
100,C.500,7731811,0,9007,353120,
100,C.500,7731810,0,9021,353120,
100,C.500,7731809,0,9006,353120,
100,C.500,7731808,0,9020,353120,
100,C.500,7731807,0,9005,353120,
100,C.500,7731806,0,9019,353120,
100,C.500,7731805,0,9026,353120,
100,C.500,7731804,0,9018,353120,
100,C.500,7731803,0,9025,353130,
100,C.500,7731802,0,9004,353120,
100,C.500,7731801,0,9024,353120,
100,C.500,7731800,0,9003,353120,
100,C.500,7731799,0,9023,353130,
100,C.500,7731798,0,9002,353120,
100,C.500,7731797,0,9001,353120,
100,C.500,7731796,0,9008,353120,
100,C.500,7731795,0,9022,353120,
100,C.500,7731794,0,9007,353120,
100,C.500,7731793,0,9021,353120,
100,C.500,7731792,0,9006,353120,
100,C.500,7731791,0,9020,353120,
100,C.500,7731790,0,9005,353120,
100,C.500,7731789,0,9019,353120,
100,C.500,7731788,0,9026,353120,
100,C.500,7731787,0,9018,353120,
100,C.500,7731786,0,9025,353120,
100,C.500,7731785,0,9004,353120,
100,C.500,7731784,0,9049,353128,
100,C.500,7731783,0,9024,353120,
100,C.500,7731782,0,9003,353120,
100,C.500,7731781,0,9008,353124,
100,C.500,7731780,0,9048,353128,
100,C.500,7731779,0,9023,353120,
100,C.500,7731778,0,9002,353120,
100,C.500,7731777,0,9007,353124,
100,C.500,7731776,0,9047,353128,
100,C.500,7731775,0,9001,353120,
100,C.500,7731774,0,9006,353124,
100,C.500,7731773,0,9046,353128,
100,C.500,7731772,0,9022,353120,
100,C.500,7731771,0,9005,353124,
100,C.500,7731770,0,9045,353128,
100,C.500,7731769,0,9021,353120,
195,F.500,7734207,0,57,353199,
195,F.500,7734206,0,56,353199,
195,F.500,7734205,0,58,353199,
195,F.500,7734204,0,57,353198,
193,F.500,7733768,1,77,353190,
193,F.500,7733767,1,74,353190,
193,F.500,7733766,1,76,353190,
193,F.500,7733765,1,75,353190,
193,F.500,7733764,1,74,353188,
193,F.500,7733763,1,77,353189,
193,F.500,7733762,1,76,353189,
193,F.500,7733761,1,75,353189,
193,F.500,7733760,1,74,353189,
193,F.500,7733759,1,77,353189,
193,F.500,7733758,1,76,353189,
193,F.500,7733757,1,75,353189,
193,F.500,7733756,1,74,353189,
193,F.500,7733755,1,77,353189,
193,F.500,7733754,1,76,353189,
193,F.500,7733753,1,75,353189,
193,F.500,7733752,1,74,353189,
193,F.500,7733751,1,77,353189,
193,F.500,7733750,1,76,353189,
193,F.500,7733749,1,75,353189,
193,F.500,7733748,1,74,353189,
193,F.500,7733747,1,77,353189,
